,cusum,nCusum,ShannonEntropy,jensen-shannon,mahalanobis,iqr,mad,DT1,DT2,DT3,ADA1,ADA2,ADA3
15,0.8653374033763662,-10132.953956506783,3.421572683716754,0.3520154700376576,47.9105003808313,0.6584609791615382,0.3164088459130138,89.372,88.679,10.431,94.461,94.352,12.374
16,198.50514008977595,-14143.826263198476,3.219193711338658,0.36895353632029354,130.69045972849773,0.6703381232520056,0.3182025419551458,14.712,14.396999999999998,86.176,81.518,80.438,85.616
17,38.88798599148275,-11551.949914257471,3.5182530580804308,0.24243881904535408,135.91502422544195,0.7157006202793131,0.3286628469290567,20.923,21.065,79.725,80.715,79.00399999999999,80.243
18,566.7594987140532,-9478.370983773553,3.5932580367870974,0.2051017878155383,98.2174489227633,0.6423291650795717,0.31479115987098133,75.261,74.912,23.746000000000002,93.033,90.396,35.861
19,1.1267665940374356,-9466.560486487562,3.4881119412609722,0.3265798145933115,103.79472078251418,0.6349138447249574,0.31385610461945485,74.366,73.99900000000001,26.701999999999998,92.079,89.442,41.77
20,0.8908124873125651,-8153.517475787217,3.527713366266395,0.32952449469667966,21.977637523568188,0.6938366627840262,0.31759236417474923,99.968,99.923,16.282,99.98700000000001,99.942,20.869
21,46.260173186791626,-7775.9470029362565,3.546149397804084,0.33061884333247316,46.295206865195574,0.6713101861711637,0.3182649598527938,98.662,98.64,19.952,99.97,99.946,24.135
22,3945.796200435815,-12772.46003657345,3.1574559361519356,0.37137950618663845,183.3240008626134,0.8008846953893995,0.33955578926557944,9.124,9.122,99.444,70.209,68.308,99.691
23,1.6490941155613834,-13277.565267179816,3.424313106511392,0.34400735351041806,94.02101229872406,0.7858765365175797,0.3434326928880127,66.705,66.46300000000001,34.422000000000004,87.728,87.331,35.67
24,61.207705958230584,-16090.522579295279,3.2743658270996394,0.3673280232162874,174.24107142766445,0.7676078331454803,0.3307494627864949,22.001,21.996,83.648,81.704,80.024,84.04599999999999
25,1.1198405465563142,-11865.08215827234,3.3775324136945652,0.3661529698737425,54.71970330602436,0.7782956181603903,0.3309408655106557,89.986,89.337,10.435,94.972,94.87100000000001,12.121
26,146.29135947078453,-15922.900689554408,3.266381790857512,0.45764511670910213,132.04167546561516,0.7534256328184872,0.32960321615755434,19.644000000000002,19.326999999999998,81.28999999999999,82.664,81.686,80.74
27,18.11511501490642,-13541.901969624347,3.413978094707253,0.27159933359706634,139.99776160154238,0.7791301702238214,0.3408643223964481,22.79,22.965,78.04100000000001,81.16499999999999,79.581,77.763
28,558.5085901035006,-11330.46239013832,3.476714832600563,0.2285723997607997,104.06374952646694,0.7442957401016794,0.3252704036844727,76.469,76.142,23.218,93.367,90.79899999999999,34.052
29,0.4962308416739241,-11353.598668091217,3.423652499387973,0.34197050207802726,112.54773194009445,0.7294061012209201,0.32455768694287584,75.574,75.208,29.677999999999997,92.411,89.845,44.708
30,1.112475590848425,-10377.003943647194,3.6103994408208537,0.3474578393742472,39.821913738220104,0.720250097913356,0.3242274868416629,99.971,99.926,21.269,99.98899999999999,99.944,25.612000000000002
31,193.93204840070732,-9499.044940002477,3.617551724681581,0.3278338024125666,56.26443496448008,0.718296701655258,0.3236705511177456,93.66799999999999,93.645,24.951999999999998,98.223,98.283,28.881
32,3708.8445544971028,-14246.630246663794,3.1357319120881546,0.3778687914542238,176.28399099438894,0.8016010345270681,0.3556095679925492,9.120000000000001,9.118,99.53999999999999,71.206,69.72,99.696
33,1.4363657113755925,-15001.229092428053,3.30742349769027,0.35531221775895766,99.46904769093001,0.7782791709454293,0.35158041543019425,67.586,67.413,34.059,88.115,87.725,35.112
34,1.178774973079807,-17566.20426579347,3.099625830817927,0.3799264191076004,172.86973264908318,0.7645897291845487,0.3400715121214614,27.000999999999998,26.996,78.845,82.76,81.19,79.048
35,1.3775171349507078,-13632.207854193353,3.3364246773881066,0.378232137125873,61.531055770930685,0.7815741017814593,0.34265699968938534,90.427,89.803,10.348,95.269,95.185,11.887
36,85.15312411504362,-17478.650740287932,3.1079740491497994,0.4735944444587887,133.39838734753653,0.768209988661437,0.33939923319545545,24.644,24.326,76.376,83.813,82.872,75.773
37,1.2715227262830229,-15402.690289517554,3.268363736004658,0.26144680077864285,144.15967861875353,0.7734595669266593,0.3491660529229311,26.029999999999998,26.223999999999997,76.241,81.868,80.43400000000001,74.24
38,501.9036364722608,-13154.193280360629,3.49992384405277,0.2581111453482137,108.09794099632241,0.7405823846441056,0.33278746266311654,77.631,77.30900000000001,22.486,93.833,91.359,32.497
39,0.1385913936336158,-13331.81003246328,3.433829718906469,0.36070826895029395,123.7036098058275,0.7436928201999156,0.33251148802469754,76.736,76.374,33.794000000000004,92.877,90.405,47.794
40,46.65856101515777,-12505.370058879022,3.5610413409369888,0.37533009036346554,56.5401191425054,0.707435759923085,0.3270943449518137,98.67899999999999,98.634,26.268,99.99,99.945,30.355999999999998
41,295.1645892671303,-11326.151534614759,3.603149680133502,0.33291247700419696,62.39479537395308,0.7013676788796843,0.32533942143098216,88.673,88.651,29.952,96.468,96.687,33.678000000000004
42,2268.7551871256796,-15898.536872406721,3.082918529917532,0.39038548079311974,171.63012980405156,0.8014064132199186,0.367430198167014,13.431000000000001,13.416,98.64699999999999,72.041,70.73,98.682
43,1.5281806500522104,-16721.81260898487,3.3130212815881457,0.37503855416493515,104.91796755378559,0.7635225438134172,0.3560526316867741,68.574,68.419,33.678000000000004,88.64699999999999,88.256,34.616
44,1.4309327713992865,-19073.451346227506,3.184305823507146,0.39779179381136626,171.49850280120802,0.7508452079338319,0.3459952856401362,32.001000000000005,31.995,73.99,83.907,82.43599999999999,74.055
45,1.6486441784363903,-15391.801817556043,3.2984178907544424,0.3933079881306999,69.0161847323318,0.7721981103969642,0.3508710186459349,90.88300000000001,90.301,11.097,95.634,95.55900000000001,11.702
46,23.690666978226943,-19044.839514712028,3.124530861136337,0.48299906356546746,135.8014618669444,0.7592862183998084,0.34562424880013926,29.644,29.326,72.64399999999999,84.914,84.021,70.832
47,1.5240630287926449,-17115.49031296045,3.3077548267173236,0.2909360528318233,146.88130362854727,0.7621449586197149,0.35290307790719105,30.979,31.169999999999998,71.993,83.077,81.717,69.33399999999999
48,446.46426157364976,-15024.36346163462,3.4380587282768036,0.2860236931697045,113.01693682050602,0.7329037466062014,0.3371573377455076,78.878,78.568,21.712,94.19800000000001,91.85600000000001,30.825999999999997
49,36.318178153954996,-15213.501277549105,3.4046866208864386,0.36834429822586523,136.58623722619592,0.7336082339042809,0.3358131308049951,76.93799999999999,76.589,37.772,92.23400000000001,89.964,50.666999999999994
50,194.32619997181206,-14153.450321688691,3.5652936226445857,0.3673478336006907,66.50094166741444,0.6847121849216181,0.32514161425351973,93.683,93.638,31.268,98.241,98.28,35.075
51,351.6118418233624,-13223.928341878931,3.5714830544382847,0.35001331849650075,64.81394719938199,0.6832438768735788,0.32414133595232936,83.678,83.65599999999999,34.952,95.68799999999999,96.164,38.435
52,645.0853968004001,-17618.60010971967,3.011842675565943,0.4009614271118237,173.53249765023835,0.7951735568236775,0.37459299538174273,17.608999999999998,17.593,97.70100000000001,73.367,72.224,97.674
53,1.7937921626278408,-18496.091474593588,3.2500071898910536,0.38402730533523544,111.21206298746405,0.7449866899299833,0.3573068345826428,69.52000000000001,69.383,34.252,89.063,88.68,34.026
54,1.6833729157540458,-20592.542390453687,3.1706568344086548,0.4131439506505917,170.99671089496886,0.7368057432433766,0.347552201252449,37.001,36.995,70.215,85.06,83.743,69.057
55,1.9156626938809207,-17187.39382043365,3.2798452863171708,0.4082354078181741,77.18988197501267,0.7608822360635026,0.3551283252349776,91.22,90.676,11.881,95.891,95.831,11.477
56,1.7257269003791533,-20617.93888765249,3.125351214758409,0.4985110966946538,138.52297811662362,0.7412132111269542,0.3470981092798727,34.644000000000005,34.326,68.46,86.05000000000001,85.261,65.901
57,1.7725910009195447,-18854.136115690097,3.2156146783060593,0.3171164593586872,149.60334297836712,0.7444568522076007,0.35420755677718807,35.911,36.103,67.83,84.416,83.122,64.35600000000001
58,365.3085238184487,-16879.77895373959,3.3412956055341976,0.3100988267518603,116.48474067862794,0.716213450633879,0.3378810171340042,80.04599999999999,79.73599999999999,20.871000000000002,94.57900000000001,92.42099999999999,29.112
59,184.1346675249572,-16462.08857399653,3.4657630000498036,0.34856787745690654,142.71150749814623,0.7089759361830777,0.3304756092022201,73.10600000000001,72.76700000000001,41.825,87.688,85.85000000000001,53.76800000000001
60,295.574006154973,-15874.345889136945,3.50882703002286,0.3724232723342697,72.62580153133216,0.6689810207063865,0.32063462442029805,88.688,88.642,36.268,96.485,96.682,39.82
61,335.4664179618749,-15232.299537169652,3.5513661041636917,0.3700407717128831,68.26053043991946,0.6716662317810524,0.32032615709052314,82.99499999999999,82.961,38.99,94.989,95.464,42.171
62,28.310624286668066,-19274.79759602732,3.0695099819746963,0.4073370462186091,171.72948936798335,0.7808003217781876,0.376799078744845,20.422,20.406,94.965,74.313,73.418,94.86
63,2.027314356512066,-20315.632235169807,3.1537126037704764,0.40081618458827517,118.02336524287155,0.7261118735737535,0.3542392368338275,70.631,70.5,34.391,89.519,89.143,33.277
64,1.9366401497688301,-22110.81248693727,3.1246484022031633,0.42821447122001915,170.98972112274544,0.7176440518217486,0.34335914619078556,42.001,41.995,66.068,86.219,85.038,64.05999999999999
65,2.183347663300678,-18982.06080101687,3.1823901554951286,0.42339352859589807,85.36290576764893,0.7471996406313441,0.3550921292836975,91.658,91.136,12.354999999999999,96.202,96.147,11.197
66,1.9752127976382503,-22186.45399506252,3.1069775197731753,0.5113115607120312,141.2443784618172,0.7213537284870642,0.34421799745490345,39.644,39.326,64.01,87.036,86.318,60.946999999999996
67,2.0214033507615623,-20538.042588473796,3.064015001437898,0.341292075277376,152.5320955280268,0.7280853323348695,0.3509130635553016,40.858,41.049,64.0,85.859,84.64,59.4
68,306.8523174914257,-18762.354209057044,3.232018371621613,0.3357815029956767,120.56612501135419,0.7040996903839339,0.33483705027230215,81.35900000000001,81.068,19.886,94.982,92.975,27.217999999999996
69,281.5963134369035,-17636.385068688214,3.4790306923778753,0.3466611544291358,144.77544380207493,0.6904185660667445,0.31962976666988774,69.419,69.099,45.73,83.21,83.056,56.755
70,352.03516364201505,-17689.202948843482,3.452243859018666,0.3873510325875512,75.04399488214928,0.6352551511944717,0.3132691183598697,83.691,83.647,41.268,95.702,96.155,44.571
71,284.3393220973515,-17255.69440017586,3.5058144273697667,0.3789165257600803,78.25880011481561,0.6424757966172405,0.3134720679593102,82.178,82.148,43.02,94.73899999999999,95.271,45.87
72,2.4635771915998657,-21025.151233939217,2.9819497186263497,0.4207977353445162,171.7233179773231,0.7597134824316354,0.37439428758954746,25.419000000000004,25.403,90.094,75.91799999999999,75.213,89.86699999999999
73,2.2945080931009545,-22118.399144795527,3.05036763216714,0.40909709584341364,124.8350849530139,0.7055422932382382,0.3480400113006185,71.865,71.743,34.300000000000004,90.08500000000001,89.709,32.528
74,2.1854143303799907,-23640.30645658728,3.045501336064772,0.44377973955658107,170.98271726216907,0.6947009652136507,0.3362801856792157,47.001,46.995,61.675000000000004,87.28099999999999,86.225,59.06400000000001
75,2.4432171769767637,-20774.8060324171,3.074345479555066,0.4392914923428171,93.5384537248191,0.725082895010306,0.3511406936165811,92.02,91.58500000000001,13.431000000000001,96.467,96.42399999999999,10.998
76,2.233646924569848,-23766.07663773137,3.0151270024134575,0.5247634643160207,143.9658132369254,0.7052534405313231,0.33845000542541914,44.644,44.326,60.368,88.226,87.564,55.955999999999996
77,1.9953813756206804,-22246.29873573594,2.9271855743525284,0.3933418590021579,154.8041858467804,0.7093369869718518,0.34363326057739485,45.806999999999995,45.997,59.153,87.124,85.99,54.655
78,291.7306235617113,-20612.402469727567,3.111318948841013,0.35942581949309266,124.64910842589235,0.6873894341468633,0.32882668895242406,82.72800000000001,82.471,18.820999999999998,95.346,93.47,25.316
79,331.85188926304363,-18709.213782326595,3.487318495068496,0.3502944998907199,143.05335208665355,0.6711097132301533,0.3046070808153612,65.788,65.50200000000001,49.569,78.574,78.551,59.736999999999995
80,335.9009041663966,-19620.14335288356,3.358672122950218,0.4006999951436227,78.48662213831729,0.5972332531666572,0.3032293267345185,83.009,82.95,45.306000000000004,95.002,95.455,48.281
81,283.80215921326817,-19236.41685939529,3.382665155702292,0.3909156050914077,84.55477331938278,0.6015102324020921,0.3024635313197746,80.0,79.97,45.237,94.159,94.732,47.824
82,2.4559625902747713,-22775.329102082123,2.889626561296571,0.43508279699202795,171.71705881652733,0.734814351436949,0.3662505850475365,30.410999999999998,30.395,85.282,77.526,76.937,84.87
83,2.55727395069621,-23965.645764500736,2.9007282203623235,0.4277334930606635,131.648152573909,0.6861776217807335,0.3379951780542524,73.01299999999999,72.89999999999999,34.833999999999996,90.53099999999999,90.153,31.698999999999998
84,2.4351441283981243,-25197.386518629322,2.9667020123899865,0.4667366653720535,170.97544167296945,0.671169597610285,0.32596751780328237,52.001,51.995000000000005,58.019,88.35300000000001,87.40400000000001,54.069
85,2.6353265203530545,-22552.0043005384,3.0063027374101763,0.4406203997481361,102.1117191389968,0.6949327168408379,0.34205524045303803,92.426,92.07300000000001,13.732,96.755,96.731,10.831
86,2.2802645337405805,-25367.325760233478,2.946153462939302,0.5327602708595078,146.6662187372427,0.6752623285640482,0.32698952189008773,49.644,49.326,55.54900000000001,89.143,88.58,51.119
87,1.712330965334438,-23914.65252022602,2.8315197419245997,0.4158802014540128,156.62766583599975,0.6809288530643799,0.332348714737552,50.739999999999995,50.927,54.321,88.42,87.357,50.149
88,300.1805456367111,-22432.491504002937,2.967447908267982,0.38646447808315204,128.73619360032222,0.6553377961444375,0.3189302005821504,84.288,84.041,17.745,95.839,94.08999999999999,23.154
89,305.7026707918318,-20276.953030060966,3.440768493931862,0.36166471165800146,147.04821939829014,0.6421109182326168,0.29378043280472854,65.178,64.901,51.845,77.255,77.683,60.882000000000005
90,4.6583871650488815,-35985.70090024567,2.0069941188727536,0.5637697919930944,146.69780437744535,0.034524134696390985,0.09327382783967447,80.024,79.967,54.336,94.17699999999999,94.72699999999999,52.215999999999994
91,4.659370588003961,-36136.678879056104,2.0816837489284685,0.5561506203014427,155.79944662323604,0.035015050027961514,0.0921826598907047,80.01700000000001,79.986,49.664,94.172,94.745,45.958
92,3.6045679271613063,-36933.211368315046,1.9081811629799037,0.5730627986808163,178.97999846306985,0.034582463082468706,0.1156036172801466,70.208,70.19,50.062,91.35600000000001,91.662,45.956
93,2.1437154709264945,-38349.35341863479,1.402406340861172,0.6498750669824331,169.30534728191964,0.03135483307000869,0.11399070216909324,86.957,86.921,24.912,95.468,95.285,20.846
94,2.3202097976496305,-37896.859635999215,1.7385136080180565,0.6217839991808383,161.73898512647168,0.03157224972465694,0.10406341533066325,91.976,91.915,19.789,97.709,97.743,15.65
95,2.183151244281498,-37183.17351613402,1.7364437945396871,0.6057563020454064,156.7659836655635,0.03209894135794383,0.1087596541131009,95.917,95.84899999999999,12.912,98.739,98.825,9.322999999999999
96,1.9476325974423403,-38062.48761874297,1.5127268745780174,0.6659476748552124,166.30622089179454,0.03215841472759101,0.09843499321776611,87.53699999999999,87.399,19.668,97.387,97.37700000000001,15.482000000000001
97,1.754440282024441,-37879.96459159749,1.3880477699917118,0.6313962937692116,167.25835870996428,0.03211164721160925,0.10549753108357059,90.14,90.116,15.784,98.016,97.848,11.551
98,48.379059384249935,-37612.16526138288,1.4393548071724593,0.6187125225927194,166.87899406944703,0.03216940001941415,0.09880170846178107,96.328,96.229,11.144,99.058,98.75,6.844
99,0.6566388249572981,-34890.08819002744,2.532969149528973,0.5105660101326068,185.70494957357965,0.14683283860866736,0.13388017897023022,70.467,70.339,58.91499999999999,76.23100000000001,78.55,59.877
100,4.412866242578235,-33859.48213594692,2.3111372033684647,0.5390177553071734,137.24879711060777,0.03770119998984667,0.13322349816325846,80.024,79.967,53.690000000000005,94.17699999999999,94.72699999999999,52.561
101,4.486159365592161,-33986.20825102957,2.315489415117238,0.5257225450934375,145.95234303045189,0.03761783232807642,0.13016246134867931,80.015,79.984,49.222,94.171,94.744,46.196
102,3.828446571489328,-35150.3381138388,2.095281062841961,0.5484278831970314,178.15142815933243,0.036888870659192996,0.16582556852164723,65.256,65.241,54.795,89.593,89.742,50.454
103,2.1142814621217525,-36888.091176801296,1.7076745553152164,0.615018855327002,170.67232763557274,0.033237149050792225,0.16057110349149512,81.964,81.939,29.748,93.93,93.61,25.763
104,2.200155042878359,-36404.66349866983,1.9498502108647826,0.5971154354509222,163.10607262737034,0.03375789142483576,0.1442873679609974,86.989,86.946,24.416,96.311,96.238,20.533
105,2.153214060775633,-35240.16453776793,1.878383102762477,0.5778221933938856,149.95039821704142,0.033748695178201005,0.15525978787536515,95.48299999999999,95.392,13.111999999999998,98.527,98.604,9.724
106,1.9091554899456655,-36452.79856138599,1.7385256436021816,0.6439305525784277,163.57855967440932,0.03369570957495793,0.14111126865526802,82.938,82.61699999999999,23.976,96.34700000000001,96.262,19.847
107,1.7120367894678523,-36084.232768593545,1.6219448243199661,0.5863123935966942,165.88779929232837,0.03408931683018934,0.1460733023212206,85.263,85.241,20.618,97.00999999999999,96.735,16.411
108,48.551352115019036,-35639.06507951471,1.6970252165215864,0.5827747360681419,161.43240202493115,0.03413919941235155,0.14151435171575394,94.598,94.48299999999999,12.227,98.654,98.207,9.133
109,0.585881684121624,-33005.07778711658,2.696782771727276,0.4839496587796775,180.8447113130511,0.18254405697431236,0.16241246866839382,69.572,69.43,58.318000000000005,76.381,78.513,60.22
110,4.160926733250999,-31731.81165762448,2.4489057639261653,0.4999532161889042,127.80037115326617,0.043293139902207456,0.1696476507918505,80.024,79.967,52.766999999999996,94.17699999999999,94.72699999999999,52.905
111,4.233528919112554,-31860.037747050384,2.5023550704713653,0.498742540185808,136.50484882400684,0.043387538139404325,0.16379052878926112,80.013,79.982,48.02,94.16799999999999,94.741,46.476
112,4.057915744700386,-33385.45268264942,2.2101491291394306,0.5274978230073621,178.20697067099186,0.04093133374032387,0.2098725437121707,60.306000000000004,60.291,59.634,87.854,87.873,55.081
113,2.1810954517050307,-35058.57666882711,2.0704276084660944,0.5759938805756998,166.08681119946377,0.03676410358719223,0.19620761891874056,80.034,79.974,31.230999999999998,93.268,92.945,27.772999999999996
114,2.1480521931724192,-34871.696384525814,2.1520561378391694,0.5735260490205275,164.4736980597388,0.0372893663556183,0.18210122348824181,81.99300000000001,81.958,29.169,95.0,94.818,25.448999999999998
115,2.168775731600243,-33398.162655191576,2.1012285667022668,0.5527356204337734,143.1383815602804,0.03645462782653425,0.1958373333687855,94.884,94.781,13.214,98.162,98.211,10.094
116,1.8759822417715164,-34859.46093374321,1.9368612615262937,0.6252762648144092,160.8518241455568,0.03626555397200015,0.18049796996037312,78.191,77.874,28.366000000000003,95.378,95.22800000000001,24.309
117,1.6744846283145183,-34269.32412119058,1.7992620414594322,0.5571076352785864,164.52536909783467,0.03596182439106865,0.18605798644732327,80.331,80.337,25.430999999999997,95.86200000000001,95.462,21.288999999999998
118,74.5520259133045,-33744.0151481194,1.8935182636573158,0.5501389985459797,155.9840261119071,0.03705234227475457,0.18034255342667901,93.138,92.977,12.659999999999998,98.223,97.575,11.174000000000001
119,0.5200421103549348,-31211.707828766488,2.8590806363267878,0.4600902618730311,176.08270515230961,0.2176050209906631,0.18886070380110964,69.028,68.843,57.367999999999995,76.525,78.39699999999999,60.312
120,66.8685271838793,-29690.67979388412,2.6257867090737506,0.4785441341040648,119.04200431465443,0.053201384405518415,0.201867688987344,80.023,79.96600000000001,51.9,94.176,94.726,53.18000000000001
121,3.9721586094268346,-29738.456595746513,2.7077079896571967,0.47673924240153936,127.05446687680003,0.057396971125926566,0.1956265648989867,80.01,79.979,47.373,94.16499999999999,94.73700000000001,46.717
122,3.8608671352725996,-31587.572042331296,2.3587145285398337,0.5082621027046336,176.45110424493663,0.05022796001467694,0.24899798359447847,55.339000000000006,55.323,64.169,85.968,85.886,59.992999999999995
123,2.197999129209307,-33172.2227439519,2.2448259629271057,0.5480168422863595,160.64248374304347,0.041312684377331654,0.22885986274447875,78.73,78.658,32.107,92.848,92.503,28.843000000000004
124,2.109188790274136,-33322.94782061373,2.3401911687447936,0.5520206409143127,165.84802687180908,0.04204440666040571,0.21565433177397975,76.995,76.968,34.065,93.84700000000001,93.547,30.342999999999996
125,2.1783761690432972,-31572.577832557068,2.301990778514522,0.528920575610276,136.3272776523848,0.04247194319189174,0.23311732132164972,94.49,94.369,13.350000000000001,97.99799999999999,98.041,10.424
126,1.8560851219648844,-33271.03806415559,2.140602377855021,0.6077329533641859,158.12679153930543,0.041483350928395335,0.21472808320051368,73.565,73.244,32.584,94.363,94.17699999999999,28.668
127,1.6367892899288095,-32559.241412875494,1.9956821892225298,0.5277467029759904,163.1616443579105,0.03917565238764864,0.2208478944083949,75.40400000000001,75.519,30.17,94.555,94.04299999999999,26.179999999999996
128,62.985745542329916,-31850.49875309258,2.114882594217158,0.5194820316543511,150.5370470469546,0.040540086308520795,0.2129002962400025,91.571,91.39399999999999,13.350999999999999,97.787,96.94500000000001,13.245000000000001
129,23.113489663765947,-29400.654400050214,3.0072645480552085,0.43792706752279364,171.2899420273394,0.24712465392932464,0.21122958643377648,68.297,68.097,56.541,76.625,78.24799999999999,60.45
130,139.26996049847548,-27627.476482802685,2.8323553181139363,0.46347456649720575,110.95529538592193,0.1975422362759639,0.2303759204640239,80.021,79.964,51.82600000000001,94.174,94.724,53.434000000000005
131,3.7042519758213333,-27599.17601677484,2.871037626000522,0.4556906652639198,117.60040316180067,0.21380302761463843,0.22384740660469635,80.006,79.976,46.447,94.163,94.735,46.977000000000004
132,3.5909308063554435,-29800.820189158803,2.499388260793566,0.49033342857030104,175.0929638310045,0.26382964558801975,0.2829322212496136,50.358999999999995,50.343,67.93599999999999,84.296,84.151,64.973
133,2.234588195870663,-31263.005504153858,2.4337060325601727,0.5241058025883861,155.19781073152689,0.14221770648164211,0.260155055530923,77.586,77.505,32.728,92.403,92.05799999999999,29.609
134,2.108498365144172,-31716.155737451896,2.5060239809840477,0.531511555707705,167.22308181640634,0.18316891975357752,0.2455183279539591,71.997,71.978,38.923,92.733,92.29899999999999,35.211999999999996
135,2.145567341886988,-29769.027963986482,2.4939961859330393,0.5075987935168136,129.51900642381315,0.2346905243383231,0.26413600242382396,94.09100000000001,93.951,13.483999999999998,97.77799999999999,97.802,10.655000000000001
136,1.8325378999795345,-31677.898515893125,2.327666030508755,0.5908110226308642,155.407694160097,0.19756606385922598,0.2475224397483272,68.862,68.538,37.066,93.23,92.991,33.165
137,1.6164352677736253,-30797.056005952163,2.189692520871946,0.5040468620887415,161.7987168120649,0.16389503608390288,0.25053572439594396,70.482,70.611,34.977999999999994,93.443,92.818,31.083
138,100.27048246326757,-29923.245734922897,2.2956292183951024,0.4898494133606619,145.10907346264125,0.21277616285193757,0.24228708582130626,90.008,89.824,13.528,97.398,96.408,15.354000000000001
139,80.88417110516785,-27547.21073793046,3.1060709634432495,0.4170023307362369,166.36840842454296,0.2734739601024122,0.23203360529392594,67.551,67.339,55.657999999999994,76.755,78.17699999999999,60.647
140,211.8103167262317,-25621.535641186798,3.008527967842565,0.4444591074172936,102.86723510222377,0.2689991483150499,0.25427282846716603,80.01899999999999,79.961,51.676,94.172,94.722,53.696
141,66.42729743916303,-25458.40920834072,3.0480926489157483,0.43437870037421794,108.83608265525451,0.2555699244357611,0.24903102536541322,80.00500000000001,79.974,45.580999999999996,94.163,94.735,47.211
142,3.3154489321167624,-28090.46248222618,2.6061073031266018,0.4719837440829801,173.7354884364711,0.5967972638884947,0.31020624950784875,45.384,45.368,72.259,82.349,82.137,69.949
143,2.244665088712787,-29458.114123988515,2.479152464404611,0.48820735891357414,150.2071875689914,0.34667109195061907,0.2842971936512845,76.275,76.184,33.452,91.855,91.499,30.324
144,2.099986144625027,-30062.37359679243,2.5841257418613934,0.5135775038818058,169.02814372585465,0.28953026241520263,0.27242417552801285,66.998,66.99000000000001,43.82,91.524,90.975,40.025
145,2.162824313700323,-27955.009668917057,2.666230153085913,0.4879586373560176,122.71085387530006,0.454444337446602,0.2909044447069527,93.633,93.467,13.587,97.487,97.49600000000001,10.859
146,1.8418473371765798,-30082.461738688522,2.493573659720991,0.5746846299620068,152.68885063835177,0.3265330703727011,0.2759863170072677,64.108,63.778999999999996,41.607,92.256,91.929,37.692
147,1.5935373678841682,-29032.868589537044,2.385504392683528,0.4769694195867919,160.443772993738,0.2865203593502834,0.27655102800813375,65.557,65.718,39.818999999999996,92.269,91.499,35.961999999999996
148,152.66172871806768,-28025.249718914492,2.486946985672253,0.46228327613552883,141.0118241956488,0.28900397823900703,0.2671968263372309,88.541,88.387,14.668999999999999,96.987,95.837,17.343
