['NAIVE', 'KNN', 'SGD', 'MLP'];0.1;0.21;0.5;0.35
['NAIVE', 'KNN', 'SGD', 'EXTRA'];0.07;nan;0.27;0.35
['NAIVE', 'KNN', 'SVC', 'MLP'];0.03;0.03;0.19;0.37
['NAIVE', 'KNN', 'SVC', 'EXTRA'];0.01;nan;-0.07;0.36
['NAIVE', 'KNN', 'MLP', 'EXTRA'];0.02;nan;0.19;0.29
['NAIVE', 'SGD', 'SVC', 'MLP'];0.1;0.04;0.05;0.43
['NAIVE', 'SGD', 'SVC', 'EXTRA'];0.07;nan;-0.08;0.43
['NAIVE', 'SGD', 'MLP', 'EXTRA'];0.09;nan;0.23;0.36
['NAIVE', 'SVC', 'MLP', 'EXTRA'];0.02;nan;-0.06;0.37
['KNN', 'SGD', 'SVC', 'MLP'];0.04;0.1;0.41;0.32
['KNN', 'SGD', 'SVC', 'EXTRA'];0.02;nan;0.19;0.3
['KNN', 'SGD', 'MLP', 'EXTRA'];0.02;nan;0.31;0.26
['KNN', 'SVC', 'MLP', 'EXTRA'];0.01;nan;0.32;0.15
['SGD', 'SVC', 'MLP', 'EXTRA'];0.02;nan;0.01;0.33
['LR', 'CART', 'NAIVE', 'KNN', 'SGD'];0.05;nan;0.14;0.35
['LR', 'CART', 'NAIVE', 'KNN', 'SVC'];0.02;nan;0.05;0.32
['LR', 'CART', 'NAIVE', 'KNN', 'MLP'];0.02;nan;0.17;0.29
['LR', 'CART', 'NAIVE', 'KNN', 'EXTRA'];0.01;nan;-0.01;0.27
['LR', 'CART', 'NAIVE', 'SGD', 'SVC'];0.07;nan;-0.05;0.39
['LR', 'CART', 'NAIVE', 'SGD', 'MLP'];0.06;nan;0.1;0.36
['LR', 'CART', 'NAIVE', 'SGD', 'EXTRA'];0.05;nan;-0.01;0.35
['LR', 'CART', 'NAIVE', 'SVC', 'MLP'];0.03;nan;0.04;0.33
['LR', 'CART', 'NAIVE', 'SVC', 'EXTRA'];0.02;nan;-0.09;0.32
['LR', 'CART', 'NAIVE', 'MLP', 'EXTRA'];0.01;nan;0.01;0.29
['LR', 'CART', 'KNN', 'SGD', 'SVC'];0.03;nan;0.27;0.27
['LR', 'CART', 'KNN', 'SGD', 'MLP'];0.02;nan;0.31;0.26
['LR', 'CART', 'KNN', 'SGD', 'EXTRA'];0.01;nan;0.15;0.24
['LR', 'CART', 'KNN', 'SVC', 'MLP'];0.03;nan;0.43;0.15
['LR', 'CART', 'KNN', 'SVC', 'EXTRA'];0.02;nan;0.25;0.12
['LR', 'CART', 'KNN', 'MLP', 'EXTRA'];0.01;nan;0.23;0.11
['LR', 'CART', 'SGD', 'SVC', 'MLP'];0.04;nan;0.15;0.29
['LR', 'CART', 'SGD', 'SVC', 'EXTRA'];0.03;nan;0.04;0.27
['LR', 'CART', 'SGD', 'MLP', 'EXTRA'];0.02;nan;0.05;0.26
['LR', 'CART', 'SVC', 'MLP', 'EXTRA'];0.02;nan;0.19;0.15
['LR', 'NAIVE', 'KNN', 'SGD', 'SVC'];0.08;0.09;0.17;0.39
['LR', 'NAIVE', 'KNN', 'SGD', 'MLP'];0.07;0.13;0.34;0.36
